# From Ensembl homo_sapiens_core_69_37  Jan 14, 2013
# select s.name, k.band, k.seq_region_start, k.seq_region_end from seq_region s, seq_region_attrib sa, attrib_type a, karyotype k
# where sa.seq_region_id = s.seq_region_id and sa.attrib_type_id = a.attrib_type_id and a.code = "karyotype_rank" and k.seq_region_id = s.seq_region_id
# order by abs(sa.value)
7	p14.1	37200001	43300000
7	p14.2	35000001	37200000
7	p14.3	28800001	35000000
7	p15.1	28000001	28800000
7	p15.2	25500001	28000000
7	p15.3	20900001	25500000
7	p21.1	16500001	20900000
7	p21.2	13800001	16500000
7	p21.3	7300001	13800000
7	p22.1	4500001	7300000
7	p22.2	2800001	4500000
7	p22.3	1	2800000
7	q11.1	59900001	61700000
7	q11.21	61700001	67000000
7	q11.22	67000001	72200000
7	q11.23	72200001	77500000
7	q21.11	77500001	86400000
7	q21.12	86400001	88200000
7	q21.13	88200001	91100000
7	q21.2	91100001	92800000
7	q21.3	92800001	98000000
7	q22.1	98000001	103800000
7	q22.2	103800001	104500000
7	q22.3	104500001	107400000
7	q31.1	107400001	114600000
7	q31.2	114600001	117400000
7	q31.31	117400001	121100000
7	q31.32	121100001	123800000
7	q31.33	123800001	127100000
7	q32.1	127100001	129200000
7	q32.2	129200001	130400000
7	q32.3	130400001	132600000
7	q33	132600001	138200000
7	q34	138200001	143100000
7	q35	143100001	147900000
7	q36.1	147900001	152600000
7	q36.2	152600001	155100000
7	q36.3	155100001	159138663
8	p11.1	43100001	45600000
8	p11.21	39700001	43100000
8	p11.22	38300001	39700000
8	p11.23	36500001	38300000
8	p12	28800001	36500000
8	p21.1	27400001	28800000
8	p21.2	23300001	27400000
8	p21.3	19000001	23300000
8	p22	12700001	19000000
8	p23.1	6200001	12700000
8	p23.2	2200001	6200000
8	p23.3	1	2200000
8	q11.1	45600001	48100000
8	q11.21	48100001	52200000
8	q11.22	52200001	52600000
8	q11.23	52600001	55500000
8	q12.1	55500001	61600000
8	q12.2	61600001	62200000
8	q12.3	62200001	66000000
8	q13.1	66000001	68000000
8	q13.2	68000001	70500000
8	q13.3	70500001	73900000
8	q21.11	73900001	78300000
8	q21.12	78300001	80100000
8	q21.13	80100001	84600000
8	q21.2	84600001	86900000
8	q21.3	86900001	93300000
8	q22.1	93300001	99000000
8	q22.2	99000001	101600000
8	q22.3	101600001	106200000
8	q23.1	106200001	110500000
8	q23.2	110500001	112100000
8	q23.3	112100001	117700000
8	q24.11	117700001	119200000
8	q24.12	119200001	122500000
8	q24.13	122500001	127300000
8	q24.21	127300001	131500000
8	q24.22	131500001	136400000
8	q24.23	136400001	139900000
8	q24.3	139900001	146364022
9	p11.1	47300001	49000000
9	p11.2	43600001	47300000
9	p12	41000001	43600000
9	p13.1	38400001	41000000
9	p13.2	36300001	38400000
9	p13.3	33200001	36300000
9	p21.1	28000001	33200000
9	p21.2	25600001	28000000
9	p21.3	19900001	25600000
9	p22.1	18500001	19900000
9	p22.2	16600001	18500000
9	p22.3	14200001	16600000
9	p23	9000001	14200000
9	p24.1	4600001	9000000
9	p24.2	2200001	4600000
9	p24.3	1	2200000
9	q11	49000001	50700000
9	q12	50700001	65900000
9	q13	65900001	68700000
9	q21.11	68700001	72200000
9	q21.12	72200001	74000000
9	q21.13	74000001	79200000
9	q21.2	79200001	81100000
9	q21.31	81100001	84100000
9	q21.32	84100001	86900000
9	q21.33	86900001	90400000
9	q22.1	90400001	91800000
9	q22.2	91800001	93900000
9	q22.31	93900001	96600000
9	q22.32	96600001	99300000
9	q22.33	99300001	102600000
9	q31.1	102600001	108200000
9	q31.2	108200001	111300000
9	q31.3	111300001	114900000
9	q32	114900001	117700000
9	q33.1	117700001	122500000
9	q33.2	122500001	125800000
9	q33.3	125800001	130300000
9	q34.11	130300001	133500000
9	q34.12	133500001	134000000
9	q34.13	134000001	135900000
9	q34.2	135900001	137400000
9	q34.3	137400001	141213431
10	p11.1	38000001	40200000
10	p11.21	34400001	38000000
10	p11.22	31300001	34400000
10	p11.23	29600001	31300000
10	p12.1	24600001	29600000
10	p12.2	22600001	24600000
10	p12.31	18700001	22600000
10	p12.32	18600001	18700000
10	p12.33	17300001	18600000
10	p13	12200001	17300000
10	p14	6600001	12200000
10	p15.1	3800001	6600000
10	p15.2	3000001	3800000
10	p15.3	1	3000000
10	q11.1	40200001	42300000
10	q11.21	42300001	46100000
10	q11.22	46100001	49900000
10	q11.23	49900001	52900000
10	q21.1	52900001	61200000
10	q21.2	61200001	64500000
10	q21.3	64500001	70600000
10	q22.1	70600001	74900000
10	q22.2	74900001	77700000
10	q22.3	77700001	82000000
10	q23.1	82000001	87900000
10	q23.2	87900001	89500000
10	q23.31	89500001	92900000
10	q23.32	92900001	94100000
10	q23.33	94100001	97000000
10	q24.1	97000001	99300000
10	q24.2	99300001	101900000
10	q24.31	101900001	103000000
10	q24.32	103000001	104900000
10	q24.33	104900001	105800000
10	q25.1	105800001	111900000
10	q25.2	111900001	114900000
10	q25.3	114900001	119100000
10	q26.11	119100001	121700000
10	q26.12	121700001	123100000
10	q26.13	123100001	127500000
10	q26.2	127500001	130600000
10	q26.3	130600001	135534747
11	p11.11	51600001	53700000
11	p11.12	48800001	51600000
11	p11.2	43500001	48800000
11	p12	36400001	43500000
11	p13	31000001	36400000
11	p14.1	27200001	31000000
11	p14.2	26100001	27200000
11	p14.3	21700001	26100000
11	p15.1	16200001	21700000
11	p15.2	12700001	16200000
11	p15.3	10700001	12700000
11	p15.4	2800001	10700000
11	p15.5	1	2800000
11	q11	53700001	55700000
11	q12.1	55700001	59900000
11	q12.2	59900001	61700000
11	q12.3	61700001	63400000
11	q13.1	63400001	65900000
11	q13.2	65900001	68400000
11	q13.3	68400001	70400000
11	q13.4	70400001	75200000
11	q13.5	75200001	77100000
11	q14.1	77100001	85600000
11	q14.2	85600001	88300000
11	q14.3	88300001	92800000
11	q21	92800001	97200000
11	q22.1	97200001	102100000
11	q22.2	102100001	102900000
11	q22.3	102900001	110400000
11	q23.1	110400001	112500000
11	q23.2	112500001	114500000
11	q23.3	114500001	121200000
11	q24.1	121200001	123900000
11	q24.2	123900001	127800000
11	q24.3	127800001	130800000
11	q25	130800001	135006516
12	p11.1	33300001	35800000
12	p11.21	30700001	33300000
12	p11.22	27800001	30700000
12	p11.23	26500001	27800000
12	p12.1	21300001	26500000
12	p12.2	20000001	21300000
12	p12.3	14800001	20000000
12	p13.1	12800001	14800000
12	p13.2	10100001	12800000
12	p13.31	5400001	10100000
12	p13.32	3300001	5400000
12	p13.33	1	3300000
12	q11	35800001	38200000
12	q12	38200001	46400000
12	q13.11	46400001	49100000
12	q13.12	49100001	51500000
12	q13.13	51500001	54900000
12	q13.2	54900001	56600000
12	q13.3	56600001	58100000
12	q14.1	58100001	63100000
12	q14.2	63100001	65100000
12	q14.3	65100001	67700000
12	q15	67700001	71500000
12	q21.1	71500001	75700000
12	q21.2	75700001	80300000
12	q21.31	80300001	86700000
12	q21.32	86700001	89000000
12	q21.33	89000001	92600000
12	q22	92600001	96200000
12	q23.1	96200001	101600000
12	q23.2	101600001	103800000
12	q23.3	103800001	109000000
12	q24.11	109000001	111700000
12	q24.12	111700001	112300000
12	q24.13	112300001	114300000
12	q24.21	114300001	116800000
12	q24.22	116800001	118100000
12	q24.23	118100001	120700000
12	q24.31	120700001	125900000
12	q24.32	125900001	129300000
12	q24.33	129300001	133851895
13	p11.1	16300001	17900000
13	p11.2	10000001	16300000
13	p12	4500001	10000000
13	p13	1	4500000
13	q11	17900001	19500000
13	q12.11	19500001	23300000
13	q12.12	23300001	25500000
13	q12.13	25500001	27800000
13	q12.2	27800001	28900000
13	q12.3	28900001	32200000
13	q13.1	32200001	34000000
13	q13.2	34000001	35500000
13	q13.3	35500001	40100000
13	q14.11	40100001	45200000
13	q14.12	45200001	45800000
13	q14.13	45800001	47300000
13	q14.2	47300001	50900000
13	q14.3	50900001	55300000
13	q21.1	55300001	59600000
13	q21.2	59600001	62300000
13	q21.31	62300001	65700000
13	q21.32	65700001	68600000
13	q21.33	68600001	73300000
13	q22.1	73300001	75400000
13	q22.2	75400001	77200000
13	q22.3	77200001	79000000
13	q31.1	79000001	87700000
13	q31.2	87700001	90000000
13	q31.3	90000001	95000000
13	q32.1	95000001	98200000
13	q32.2	98200001	99300000
13	q32.3	99300001	101700000
13	q33.1	101700001	104800000
13	q33.2	104800001	107000000
13	q33.3	107000001	110300000
13	q34	110300001	115169878
14	p11.1	16100001	17600000
14	p11.2	8100001	16100000
14	p12	3700001	8100000
14	p13	1	3700000
14	q11.1	17600001	19100000
14	q11.2	19100001	24600000
14	q12	24600001	33300000
14	q13.1	33300001	35300000
14	q13.2	35300001	36600000
14	q13.3	36600001	37800000
14	q21.1	37800001	43500000
14	q21.2	43500001	47200000
14	q21.3	47200001	50900000
14	q22.1	50900001	54100000
14	q22.2	54100001	55500000
14	q22.3	55500001	58100000
14	q23.1	58100001	62100000
14	q23.2	62100001	64800000
14	q23.3	64800001	67900000
14	q24.1	67900001	70200000
14	q24.2	70200001	73800000
14	q24.3	73800001	79300000
14	q31.1	79300001	83600000
14	q31.2	83600001	84900000
14	q31.3	84900001	89800000
14	q32.11	89800001	91900000
14	q32.12	91900001	94700000
14	q32.13	94700001	96300000
14	q32.2	96300001	101400000
14	q32.31	101400001	103200000
14	q32.32	103200001	104000000
14	q32.33	104000001	107349540
15	p11.1	15800001	19000000
15	p11.2	8700001	15800000
15	p12	3900001	8700000
15	p13	1	3900000
15	q11.1	19000001	20700000
15	q11.2	20700001	25700000
15	q12	25700001	28100000
15	q13.1	28100001	30300000
15	q13.2	30300001	31200000
15	q13.3	31200001	33600000
15	q14	33600001	40100000
15	q15.1	40100001	42800000
15	q15.2	42800001	43600000
15	q15.3	43600001	44800000
15	q21.1	44800001	49500000
15	q21.2	49500001	52900000
15	q21.3	52900001	59100000
15	q22.1	59100001	59300000
15	q22.2	59300001	63700000
15	q22.31	63700001	67200000
15	q22.32	67200001	67300000
15	q22.33	67300001	67500000
15	q23	67500001	72700000
15	q24.1	72700001	75200000
15	q24.2	75200001	76600000
15	q24.3	76600001	78300000
15	q25.1	78300001	81700000
15	q25.2	81700001	85200000
15	q25.3	85200001	89100000
15	q26.1	89100001	94300000
15	q26.2	94300001	98500000
15	q26.3	98500001	102531392
16	p11.1	34600001	36600000
16	p11.2	28100001	34600000
16	p12.1	24200001	28100000
16	p12.2	21200001	24200000
16	p12.3	16800001	21200000
16	p13.11	14800001	16800000
16	p13.12	12600001	14800000
16	p13.13	10500001	12600000
16	p13.2	7900001	10500000
16	p13.3	1	7900000
16	q11.1	36600001	38600000
16	q11.2	38600001	47000000
16	q12.1	47000001	52600000
16	q12.2	52600001	56700000
16	q13	56700001	57400000
16	q21	57400001	66700000
16	q22.1	66700001	70800000
16	q22.2	70800001	72900000
16	q22.3	72900001	74100000
16	q23.1	74100001	79200000
16	q23.2	79200001	81700000
16	q23.3	81700001	84200000
16	q24.1	84200001	87100000
16	q24.2	87100001	88700000
16	q24.3	88700001	90354753
17	p11.1	22200001	24000000
17	p11.2	16000001	22200000
17	p12	10700001	16000000
17	p13.1	6500001	10700000
17	p13.2	3300001	6500000
17	p13.3	1	3300000
17	q11.1	24000001	25800000
17	q11.2	25800001	31800000
17	q12	31800001	38100000
17	q21.1	38100001	38400000
17	q21.2	38400001	40900000
17	q21.31	40900001	44900000
17	q21.32	44900001	47400000
17	q21.33	47400001	50200000
17	q22	50200001	57600000
17	q23.1	57600001	58300000
17	q23.2	58300001	61100000
17	q23.3	61100001	62600000
17	q24.1	62600001	64200000
17	q24.2	64200001	67100000
17	q24.3	67100001	70900000
17	q25.1	70900001	74800000
17	q25.2	74800001	75300000
17	q25.3	75300001	81195210
18	p11.1	15400001	17200000
18	p11.21	10900001	15400000
18	p11.22	8500001	10900000
18	p11.23	7100001	8500000
18	p11.31	2900001	7100000
18	p11.32	1	2900000
18	q11.1	17200001	19000000
18	q11.2	19000001	25000000
18	q12.1	25000001	32700000
18	q12.2	32700001	37200000
18	q12.3	37200001	43500000
18	q21.1	43500001	48200000
18	q21.2	48200001	53800000
18	q21.31	53800001	56200000
18	q21.32	56200001	59000000
18	q21.33	59000001	61600000
18	q22.1	61600001	66800000
18	q22.2	66800001	68700000
18	q22.3	68700001	73100000
18	q23	73100001	78077248
19	p11	24400001	26500000
19	p12	20000001	24400000
19	p13.11	16300001	20000000
19	p13.12	14000001	16300000
19	p13.13	13900001	14000000
19	p13.2	6900001	13900000
19	p13.3	1	6900000
19	q11	26500001	28600000
19	q12	28600001	32400000
19	q13.11	32400001	35500000
19	q13.12	35500001	38300000
19	q13.13	38300001	38700000
19	q13.2	38700001	43400000
19	q13.31	43400001	45200000
19	q13.32	45200001	48000000
19	q13.33	48000001	51400000
19	q13.41	51400001	53600000
19	q13.42	53600001	56300000
19	q13.43	56300001	59128983
20	p11.1	25600001	27500000
20	p11.21	22300001	25600000
20	p11.22	21300001	22300000
20	p11.23	17900001	21300000
20	p12.1	12100001	17900000
20	p12.2	9200001	12100000
20	p12.3	5100001	9200000
20	p13	1	5100000
20	q11.1	27500001	29400000
20	q11.21	29400001	32100000
20	q11.22	32100001	34400000
20	q11.23	34400001	37600000
20	q12	37600001	41700000
20	q13.11	41700001	42100000
20	q13.12	42100001	46400000
20	q13.13	46400001	49800000
20	q13.2	49800001	55000000
20	q13.31	55000001	56500000
20	q13.32	56500001	58400000
20	q13.33	58400001	63025520
21	p11.1	10900001	13200000
21	p11.2	6800001	10900000
21	p12	2800001	6800000
21	p13	1	2800000
21	q11.1	13200001	14300000
21	q11.2	14300001	16400000
21	q21.1	16400001	24000000
21	q21.2	24000001	26800000
21	q21.3	26800001	31500000
21	q22.11	31500001	35800000
21	q22.12	35800001	37800000
21	q22.13	37800001	39700000
21	q22.2	39700001	42600000
21	q22.3	42600001	48129895
22	p11.1	12200001	14700000
22	p11.2	8300001	12200000
22	p12	3800001	8300000
22	p13	1	3800000
22	q11.1	14700001	17900000
22	q11.21	17900001	22200000
22	q11.22	22200001	23500000
22	q11.23	23500001	25900000
22	q12.1	25900001	29600000
22	q12.2	29600001	32200000
22	q12.3	32200001	37600000
22	q13.1	37600001	41000000
22	q13.2	41000001	44200000
22	q13.31	44200001	48400000
22	q13.32	48400001	49400000
22	q13.33	49400001	51304566
X	p11.1	58100001	60600000
X	p11.21	54800001	58100000
X	p11.22	49800001	54800000
X	p11.23	46400001	49800000
X	p11.3	42400001	46400000
X	p11.4	37600001	42400000
X	p21.1	31500001	37600000
X	p21.2	29300001	31500000
X	p21.3	24900001	29300000
X	p22.11	21900001	24900000
X	p22.12	19300001	21900000
X	p22.13	17100001	19300000
X	p22.2	9500001	17100000
X	p22.31	6000001	9500000
X	p22.32	4300001	6000000
X	p22.33	1	4300000
X	q11.1	60600001	63000000
X	q11.2	63000001	64600000
X	q12	64600001	67800000
X	q13.1	67800001	71800000
X	q13.2	71800001	73900000
X	q13.3	73900001	76000000
X	q21.1	76000001	84600000
X	q21.2	84600001	86200000
X	q21.31	86200001	91800000
X	q21.32	91800001	93500000
X	q21.33	93500001	98300000
X	q22.1	98300001	102600000
X	q22.2	102600001	103700000
X	q22.3	103700001	108700000
X	q23	108700001	116500000
X	q24	116500001	120900000
X	q25	120900001	128700000
X	q26.1	128700001	130400000
X	q26.2	130400001	133600000
X	q26.3	133600001	138000000
X	q27.1	138000001	140300000
X	q27.2	140300001	142100000
X	q27.3	142100001	147100000
X	q28	147100001	155270560
Y	p11.1	11600001	12500000
Y	p11.2	3000001	11600000
Y	p11.31	2500001	3000000
Y	p11.32	1	2500000
Y	q11.1	12500001	13400000
Y	q11.21	13400001	15100000
Y	q11.221	15100001	19800000
Y	q11.222	19800001	22100000
Y	q11.223	22100001	26200000
Y	q11.23	26200001	28800000
Y	q12	28800001	59373566
